station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Stratford,394.0,15.0,32.0,388.0,525.0,91.0,11.0,2.0,,283.0,56.0,22.0,21.0,318.0,75.0,2205.0,401.0,338.0,16.0,57.0,19.0,30.0,13.0,26.0,62.0,154.0,456.0,394.0,76.0,99.0,420.0,152.0,13.0,25.0,380.0,249.0,12.0,14.0,115.0,,394.0,22.0,25.0,16.0,15.0,12.0,6.0,5.0,69.0,102.0,,148.0,169.0,755.0,2684.0,1824.0,239.0,84.0,9.0,5.0,35.0,5.0,46.0,466.0,218.0,2.0,,10.0,7.0,26.0,6.0,56.0,,74.0,41.0,40.0,32.0,7.0,32.0,19.0,151.0,97.0,15.0,4.0,,117.0,95.0,66.0,25.0,43.0,90.0,219.0,29.0,,45.0,196.0,21.0,53.0,16.0,119.0,28.0,28.0,218.0,209.0,33.0,6.0,13.0,157.0,22.0,229.0,10.0,15.0,304.0,,17.0,12.0,417.0,233.0,10.0,820.0,33.0,75.0,46.0,248.0,323.0,,75.0,43.0,47.0,12.0,107.0,40.0,10.0,185.0,48.0,72.0,5.0,193.0,522.0,15.0,65.0,61.0,358.0,,726.0,81.0,16.0,217.0,51.0,84.0,23.0,31.0,15.0,17.0,16.0,35.0,2.0,12.0,5.0,7.0,8.0,18.0,34.0,427.0,14.0,102.0,13.0,948.0,24.0,4.0,575.0,48.0,71.0,458.0,,14.0,9.0,11.0,6.0,149.0,75.0,4.0,167.0,41.0,53.0,55.0,14.0,32.0,46.0,92.0,52.0,12.0,14.0,48.0,,23.0,61.0,788.0,17.0,158.0,47.0,60.0,53.0,342.0,27.0,249.0,86.0,540.0,,305.0,,214.0,2125.0,907.0,144.0,76.0,28.0,27.0,61.0,100.0,339.0,152.0,525.0,114.0,784.0,14.0,6.0,971.0,24.0,99.0,31.0,18.0,,,32.0,46.0,,520.0,4.0,7.0,14.0,9.0,24.0,11.0,7.0,,109.0,11.0,599.0,8.0,90.0,795.0,334.0,21.0,51.0,,,9.0,339.0,132.0,5.0,324.0,120.0,167.0,9.0,94.0,487.0,45.0,49.0,,8.0,50.0,36.0,7.0,20.0,26.0,98.0,54.0,8.0,8.0,64.0,,72.0,27.0,129.0,4.0,3.0,6.0,171.0,49.0,253.0,486.0,14.0,150.0,12.0,481.0,28.0,182.0,71.0,17.0,12.0,,6.0,263.0,5.0,303.0,4.0,17.0,25.0,72.0,13.0,23.0,21.0,341.0,12.0,324.0,93.0,493.0,17.0,22.0,13.0,336.0,305.0,56.0,32.0,15.0,,2176.0,1068.0,4.0,4.0,,62.0,,246.0,4.0,4.0,29.0,73.0,461.0,93.0,6.0,204.0,456.0,21.0,10.0,28.0,38.0,25.0,15.0,35.0,32.0,267.0,29.0,282.0,599.0,138.0,,,60.0,,,400.0,35.0,594.0,8.0,8.0,11.0,21.0,74.0,10.0,104.0,,3.0,2070.0,122.0,3.0,63.0,33.0,3.0,121.0,35.0,136.0,388.0,93.0,23.0,1229.0,23.0,67.0,65.0,12.0,62.0,34.0,17.0,50.0,,14.0,159.0,59308.0
Stratford High Street,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,321.0,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,378.0
Stratford International,13.0,,,,,6.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,6.0,,,,,18.0,,,,,,,,,,,,,,,,,,,,181.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,8.0,7.0,5.0,,,,,,,3.0,11.0,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,20.0,,,7.0,,,,,15.0,,,10.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,,6.0,16.0,,,,,,,,,,,,,,,,5.0,,8.0,,,,,,,33.0,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,17.0,,,,,1507.0,37.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,4.0,,,8.0,,9.0,,,,,,,,,,,,,,,12.0,2285.0
Sudbury Hill,,,11.0,7.0,7.0,,16.0,0.0,,7.0,2.0,1.0,,15.0,4.0,42.0,8.0,,,7.0,1.0,,,,,3.0,,10.0,3.0,,19.0,,3.0,1.0,,,,,5.0,,,,,,,,,,2.0,,,,6.0,13.0,27.0,8.0,5.0,,1.0,,,,2.0,13.0,8.0,,,,,7.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,3.0,18.0,7.0,12.0,,1.0,2.0,,3.0,5.0,,9.0,,7.0,,,10.0,,,,14.0,8.0,,17.0,,6.0,,6.0,,,7.0,,,,9.0,,1.0,7.0,,,,8.0,24.0,,,12.0,,,,,,32.0,,,,,,,,22.0,,2.0,,1.0,1.0,3.0,,,1.0,9.0,,17.0,,2.0,18.0,4.0,2.0,,,,2.0,2.0,1.0,,4.0,2.0,,,,,,,,4.0,,,3.0,4.0,,,,23.0,3.0,9.0,5.0,2.0,,,3.0,10.0,,,,,,,33.0,21.0,,,,,1.0,,7.0,,,,3.0,,2.0,17.0,,4.0,,3.0,,,,,4.0,4.0,,,4.0,,11.0,3.0,,,8.0,0.0,11.0,2.0,,34.0,21.0,15.0,5.0,,,,14.0,7.0,,,,,3.0,,,4.0,,,2.0,,6.0,10.0,,,4.0,9.0,2.0,,,,,2.0,,3.0,,4.0,6.0,,7.0,,,,2.0,,,11.0,,,3.0,,28.0,19.0,,,,,,,,2.0,1.0,10.0,,14.0,6.0,11.0,3.0,,,,,2.0,,,23.0,,,,16.0,,4.0,,7.0,,,1.0,4.0,17.0,3.0,,,7.0,,,6.0,1.0,,,,,1.0,11.0,15.0,29.0,4.0,,,,,,15.0,,19.0,2.0,,,,17.0,,10.0,,,,9.0,3.0,,4.0,,,3.0,,15.0,,,12.0,2.0,,6.0,1.0,2.0,4.0,,,,,,1337.0
Sudbury Town,,,16.0,8.0,8.0,,42.0,0.0,,9.0,,1.0,,17.0,,50.0,9.0,4.0,,9.0,2.0,,,,,,,12.0,3.0,,22.0,,4.0,1.0,,2.0,,,6.0,,,,,,,,,,3.0,,,,7.0,16.0,31.0,10.0,6.0,,,,,,,16.0,10.0,,,,,9.0,,3.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,26.0,10.0,14.0,,,2.0,,4.0,4.0,,,,8.0,,,12.0,,,,17.0,,,20.0,,5.0,,6.0,,,9.0,,,,11.0,,2.0,8.0,,,,,29.0,,,16.0,,,,,,41.0,,,,,,,,17.0,,3.0,,1.0,2.0,4.0,,,,11.0,,19.0,1.0,2.0,22.0,,2.0,,,,2.0,3.0,1.0,,5.0,2.0,,,,2.0,,,,4.0,,,3.0,,,,,27.0,,11.0,6.0,2.0,,,4.0,12.0,,1.0,,,,,39.0,25.0,,,,,2.0,,9.0,9.0,,,4.0,,,20.0,,4.0,,,,,,,6.0,5.0,,,5.0,,,,2.0,,10.0,,13.0,2.0,,40.0,25.0,27.0,6.0,,,,17.0,8.0,,,,,,,,5.0,,,,,8.0,7.0,,,,11.0,,,,,,2.0,,2.0,,3.0,7.0,,7.0,,,17.0,2.0,,,13.0,,,4.0,,11.0,24.0,,,,,,,,3.0,1.0,12.0,,17.0,,13.0,4.0,,,,2.0,3.0,,,26.0,,,21.0,,,,,9.0,,,2.0,4.0,20.0,3.0,,,8.0,,,8.0,1.0,,,,,,10.0,17.0,36.0,,,,,,,18.0,,23.0,2.0,,,,,,12.0,,,4.0,,2.0,,5.0,,,,,18.0,,,14.0,,,7.0,1.0,2.0,5.0,,,,,,1490.0
Surrey Quays,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,1.0,,7.0,4.0,11.0,,2395.0,,,,5.0,,0.0,,,,,,,,,,,,,8.0,15.0,,,2.0,,,,,,,,3.0,,,,,,9.0,9.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,,,,8.0,9.0,,6.0,10.0,,,,7.0,,3.0,,,,,0.0,,,,,,,,,,,65.0,,,,,,8.0,6.0,,,,,20.0,,,,6.0,,,,3.0,7.0,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,36.0,51.0,,,,,,,,,,,,2.0,,,,,,,,,,21.0,1.0,,,,,,,,,,,,,27.0,,,,,1.0,,,,,,,46.0,,,,,,,,,,168.0,,20.0,,68.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,70.0,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,195.0,,7.0,,,,,,,,,,3442.0
Swiss Cottage,,,3.0,15.0,14.0,,1.0,0.0,,24.0,5.0,1.0,1.0,109.0,5.0,96.0,22.0,5.0,0.0,6.0,3.0,,,0.0,,6.0,8.0,23.0,5.0,,79.0,7.0,1.0,1.0,,2.0,,,8.0,,3.0,,,,0.0,,,,7.0,,,,17.0,23.0,41.0,12.0,11.0,,1.0,,,0.0,,38.0,24.0,0.0,,,,,1.0,4.0,,,3.0,3.0,,0.0,,1.0,16.0,,,0.0,,,,,1.0,1.0,,,1.0,,,,7.0,5.0,2.0,13.0,3.0,2.0,2.0,,3.0,1.0,,41.0,,14.0,0.0,,29.0,,,0.0,46.0,41.0,0.0,52.0,,279.0,,13.0,,,7.0,,1.0,,11.0,,1.0,22.0,,,,44.0,74.0,1.0,,9.0,,,,,0.0,25.0,,,2.0,,,,2.0,5.0,,1.0,,1.0,1.0,1.0,,,1.0,13.0,,46.0,2.0,0.0,56.0,7.0,6.0,,,,1.0,1.0,0.0,,10.0,0.0,,,,4.0,3.0,,5.0,8.0,,,2.0,32.0,,4.0,,93.0,3.0,20.0,7.0,5.0,8.0,,4.0,29.0,,2.0,,2.0,,,79.0,44.0,,,1.0,5.0,3.0,,16.0,26.0,,34.0,6.0,,1.0,42.0,1.0,,,5.0,,,1.0,5.0,1.0,6.0,1.0,,1.0,1.0,4.0,1.0,1.0,,16.0,1.0,31.0,1.0,6.0,139.0,75.0,,5.0,,,1.0,44.0,14.0,1.0,2.0,,,2.0,,,4.0,7.0,,1.0,7.0,4.0,1.0,,0.0,26.0,6.0,1.0,,,,,5.0,,0.0,,1.0,18.0,,12.0,,,19.0,2.0,,,19.0,1.0,,1.0,,1.0,29.0,,,,,2.0,1.0,,2.0,1.0,23.0,,29.0,183.0,28.0,2.0,,2.0,,4.0,4.0,,,36.0,,,0.0,,,,,18.0,,,2.0,5.0,59.0,5.0,,,15.0,2.0,,3.0,2.0,1.0,,1.0,,2.0,3.0,27.0,68.0,6.0,,,1.0,,,51.0,7.0,48.0,1.0,,,4.0,15.0,1.0,11.0,,,6.0,152.0,0.0,,3.0,,,6.0,,36.0,11.0,,24.0,10.0,19.0,5.0,1.0,3.0,5.0,,1.0,,,,3538.0
Sydenham,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,14.0,,23.0,,274.0,,,,10.0,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,104.0,,,,,,15.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,13.0,,,,,,20.0,18.0,,12.0,15.0,,,,16.0,,,,,,,,,,,,,,,,,,122.0,,,,,,15.0,52.0,,,,,26.0,,,,,,,,,15.0,,9.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,39.0,,,,,,,,,,19.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,98.0,,45.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,25.0,,,,,,,,,,,63.0,,,,,,,,,,,,,,166.0,,19.0,,,,,,,,,,1829.0
Temple,,,0.0,2.0,2.0,,0.0,0.0,,1.0,0.0,0.0,,3.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,22.0,0.0,,5.0,1.0,0.0,0.0,,0.0,0.0,,1.0,,0.0,,,,0.0,0.0,,,0.0,,,,1.0,2.0,4.0,1.0,4.0,,0.0,,,0.0,0.0,,9.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,,2.0,0.0,,20.0,,,0.0,4.0,1.0,0.0,5.0,0.0,0.0,,1.0,,,0.0,,0.0,,1.0,0.0,0.0,3.0,,,0.0,1.0,9.0,0.0,,0.0,,,,,0.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,2.0,0.0,0.0,8.0,0.0,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,1.0,0.0,,0.0,1.0,,0.0,0.0,0.0,,0.0,,6.0,0.0,2.0,0.0,1.0,0.0,,0.0,7.0,,0.0,,0.0,,,15.0,8.0,,,0.0,0.0,0.0,,8.0,2.0,,1.0,1.0,0.0,0.0,8.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,4.0,0.0,1.0,12.0,2.0,,0.0,,,,9.0,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,2.0,,1.0,,,1.0,0.0,,,2.0,0.0,,0.0,,0.0,2.0,,,,,0.0,0.0,,0.0,0.0,5.0,,7.0,1.0,,0.0,,0.0,,0.0,0.0,,0.0,3.0,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,8.0,0.0,0.0,,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,9.0,0.0,,,0.0,,,4.0,0.0,15.0,0.0,,,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,,0.0,,,0.0,,11.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,331.0
Theobalds Grove,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,18.0,,,,,,,,,,,,,,,,,5.0,,,,,,,3.0,14.0,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,6.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,3.0,,,,113.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,59.0,,,,,,15.0,,,,,,,,,,,,,,21.0,,,,,,,,,4.0,,,,,4.0,,92.0,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,520.0
Theydon Bois,,,,6.0,6.0,,,,,5.0,,,,7.0,,34.0,6.0,5.0,,,,,,,,3.0,4.0,7.0,,,10.0,3.0,,,,,,,3.0,,,,,,2.0,,,,,,,,4.0,12.0,30.0,12.0,,,,,,,,9.0,5.0,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,1.0,,,15.0,,,,,2.0,,3.0,1.0,,2.0,,,,,4.0,,4.0,,,6.0,,,14.0,9.0,5.0,,14.0,,,,,,,,,1.0,,,,,4.0,,,0.0,4.0,12.0,,,,,,,,1.0,7.0,,,1.0,,,,,,,,,,,,,,,3.0,,14.0,,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,4.0,,,1.0,,,5.0,,3.0,,4.0,,,29.0,15.0,,,7.0,,,,,4.0,,,4.0,,,14.0,,,,,,,1.0,,,5.0,,,,,,,,,3.0,,10.0,,,18.0,9.0,,,,,,7.0,3.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,5.0,2.0,,,,,7.0,,,,,,3.0,,,,6.0,,7.0,2.0,8.0,,,,,2.0,,,,41.0,,,,,,,,5.0,,,,2.0,10.0,,,,6.0,,,,,,,,,2.0,,7.0,14.0,,,,,,,9.0,,12.0,,,,,,,3.0,,,6.0,,,,,,,,,8.0,3.0,,12.0,,,,,,,,3.0,,,,672.0
Tooting Bec,,,7.0,38.0,37.0,,2.0,,,32.0,9.0,2.0,,56.0,573.0,264.0,42.0,14.0,,14.0,,,,1.0,10.0,19.0,21.0,51.0,7.0,,86.0,28.0,3.0,3.0,,6.0,2.0,,58.0,,7.0,,,,,2.0,,,9.0,,,,25.0,73.0,128.0,37.0,29.0,,1.0,,,,7.0,61.0,42.0,,,,,6.0,,68.0,,,37.0,100.0,,1.0,5.0,57.0,26.0,,,,,,,,2.0,3.0,,,2.0,,,,3.0,11.0,3.0,30.0,6.0,4.0,6.0,,,1.0,2.0,28.0,,53.0,,,59.0,,,1.0,61.0,,1.0,89.0,5.0,13.0,,20.0,,,18.0,,2.0,,27.0,6.0,,32.0,,,,,120.0,3.0,,14.0,,,,,1.0,52.0,8.0,,5.0,6.0,,,3.0,6.0,,,,1.0,2.0,4.0,5.0,,2.0,25.0,,63.0,4.0,,86.0,10.0,8.0,,,,2.0,2.0,1.0,,17.0,,,,,17.0,2.0,,,14.0,,,3.0,7.0,,4.0,,99.0,3.0,36.0,8.0,14.0,11.0,,,48.0,,5.0,,6.0,,,196.0,142.0,,,,5.0,5.0,,42.0,31.0,,20.0,15.0,2.0,,98.0,32.0,15.0,,3.0,,,2.0,9.0,,20.0,,1.0,3.0,2.0,4.0,2.0,,,23.0,,64.0,,36.0,156.0,59.0,5.0,12.0,,,2.0,66.0,54.0,1.0,4.0,,,1.0,,,10.0,8.0,,1.0,10.0,8.0,1.0,,1.0,19.0,12.0,,,,,,5.0,,,,,26.0,,22.0,,,32.0,,,,49.0,2.0,,3.0,,,68.0,,,,,49.0,2.0,,,2.0,61.0,,75.0,16.0,61.0,4.0,,2.0,,10.0,35.0,,3.0,99.0,,,1.0,1.0,,11.0,,39.0,,,,573.0,80.0,8.0,1.0,,42.0,3.0,,6.0,4.0,,,2.0,,6.0,5.0,143.0,169.0,13.0,,,2.0,,,66.0,6.0,125.0,,,,4.0,12.0,,26.0,,0.0,16.0,18.0,,,8.0,,,6.0,,80.0,19.0,,62.0,4.0,12.0,,,6.0,,,2.0,,2.0,,6732.0
Tooting Broadway,,,12.0,58.0,57.0,,4.0,1.0,,51.0,14.0,4.0,3.0,86.0,372.0,400.0,65.0,22.0,1.0,22.0,6.0,,,2.0,15.0,30.0,33.0,78.0,12.0,,132.0,41.0,5.0,4.0,,10.0,3.0,,82.0,,11.0,,,,1.0,3.0,,,14.0,,,,40.0,113.0,201.0,59.0,44.0,,2.0,,,,11.0,94.0,64.0,1.0,,,,10.0,,82.0,,,47.0,101.0,,1.0,8.0,221.0,40.0,,,1.0,,,,,3.0,4.0,,,3.0,,,,5.0,18.0,6.0,46.0,9.0,7.0,10.0,,,2.0,3.0,43.0,,78.0,1.0,,89.0,,,2.0,95.0,,1.0,137.0,9.0,21.0,,32.0,,,28.0,,3.0,,42.0,10.0,4.0,50.0,,,,44.0,182.0,5.0,,22.0,,,,,2.0,81.0,13.0,,7.0,9.0,,,5.0,9.0,,4.0,,2.0,3.0,6.0,9.0,,4.0,39.0,,100.0,6.0,1.0,132.0,16.0,12.0,,,2.0,3.0,4.0,2.0,,26.0,,,,,24.0,4.0,,,22.0,,3.0,5.0,12.0,,6.0,,154.0,4.0,54.0,13.0,20.0,17.0,,8.0,72.0,,8.0,,9.0,,,300.0,212.0,,,3.0,8.0,8.0,,64.0,48.0,,31.0,24.0,4.0,,150.0,76.0,23.0,,5.0,,,3.0,15.0,,31.0,1.0,2.0,5.0,3.0,7.0,3.0,2.0,,36.0,2.0,98.0,3.0,51.0,239.0,92.0,7.0,19.0,,,3.0,100.0,78.0,1.0,7.0,,,2.0,,,,13.0,,2.0,16.0,13.0,2.0,,1.0,30.0,19.0,2.0,,,,,8.0,,1.0,1.0,2.0,40.0,,36.0,,,50.0,4.0,,,74.0,3.0,,4.0,,2.0,104.0,,,1.0,,140.0,4.0,,,4.0,91.0,,112.0,26.0,94.0,6.0,,4.0,,16.0,46.0,,4.0,158.0,,,2.0,,,17.0,,59.0,,0.0,367.0,,123.0,14.0,2.0,,65.0,5.0,,10.0,6.0,3.0,,3.0,,9.0,8.0,203.0,250.0,20.0,,,3.0,,,103.0,10.0,186.0,,,,6.0,19.0,3.0,40.0,,1.0,26.0,29.0,,,12.0,1.0,,10.0,,121.0,31.0,,96.0,6.0,19.0,,,10.0,,,3.0,,4.0,,9544.0
