station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
St. Paul's,,,1.0,9.0,8.0,,0.0,0.0,,6.0,1.0,0.0,0.0,7.0,1.0,125.0,10.0,2.0,0.0,1.0,0.0,,,0.0,1.0,3.0,4.0,12.0,1.0,,12.0,5.0,0.0,0.0,,1.0,0.0,,2.0,,1.0,,,,0.0,0.0,,,1.0,,,,4.0,10.0,10.0,5.0,,,0.0,,,0.0,1.0,29.0,6.0,0.0,,0.0,,1.0,0.0,1.0,,,1.0,1.0,,0.0,1.0,0.0,6.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,0.0,1.0,0.0,3.0,1.0,1.0,1.0,,1.0,0.0,0.0,3.0,,6.0,0.0,,8.0,,,0.0,10.0,5.0,0.0,19.0,1.0,1.0,,3.0,,,2.0,,0.0,,2.0,1.0,,6.0,,,0.0,4.0,15.0,0.0,,1.0,,,,,0.0,4.0,1.0,,0.0,1.0,,,0.0,1.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,2.0,,10.0,0.0,0.0,26.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,2.0,0.0,,,,1.0,0.0,,1.0,2.0,,0.0,0.0,1.0,,0.0,,20.0,0.0,4.0,1.0,1.0,1.0,,,9.0,,1.0,,1.0,,,56.0,32.0,,,0.0,1.0,1.0,,,4.0,,3.0,2.0,0.0,0.0,29.0,0.0,2.0,,0.0,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,14.0,0.0,2.0,24.0,7.0,0.0,1.0,,,0.0,11.0,3.0,0.0,1.0,,,0.0,,,1.0,1.0,,0.0,1.0,,0.0,,0.0,3.0,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,6.0,,3.0,,,3.0,,,,4.0,0.0,,0.0,,0.0,6.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,9.0,,7.0,2.0,,0.0,,0.0,,2.0,1.0,,0.0,13.0,,,0.0,0.0,,1.0,,7.0,,0.0,1.0,1.0,17.0,1.0,0.0,,12.0,0.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,6.0,14.0,2.0,,,0.0,,,11.0,1.0,15.0,0.0,,,0.0,1.0,0.0,2.0,,0.0,2.0,2.0,0.0,,1.0,0.0,,1.0,,9.0,2.0,,11.0,0.0,1.0,1.0,0.0,1.0,,,0.0,,0.0,,865.0
Stamford Brook,,,14.0,9.0,9.0,,2.0,,,10.0,3.0,,1.0,21.0,5.0,57.0,10.0,5.0,,19.0,2.0,,,1.0,,4.0,5.0,14.0,3.0,,27.0,,3.0,1.0,,2.0,,,7.0,,2.0,,,,,,,,3.0,,,,8.0,17.0,20.0,11.0,7.0,,,,,,2.0,18.0,,,,,,17.0,,3.0,,,2.0,2.0,,,2.0,,8.0,,,,,,,,,1.0,,,,,,,,14.0,5.0,24.0,,2.0,2.0,,5.0,1.0,1.0,13.0,,9.0,,,15.0,,,,20.0,11.0,,23.0,2.0,5.0,,7.0,,,13.0,,1.0,,16.0,2.0,,10.0,,,,11.0,36.0,,,31.0,,,,,,117.0,,,,,,,,4.0,,2.0,,1.0,1.0,3.0,2.0,,,16.0,,21.0,1.0,,26.0,,3.0,,,0.0,2.0,2.0,1.0,,6.0,,,,,2.0,,,,5.0,,,5.0,3.0,,,,31.0,,15.0,8.0,3.0,,,6.0,14.0,,,,2.0,,,44.0,29.0,,,,,2.0,,10.0,11.0,,8.0,4.0,,,22.0,,5.0,,,,,,7.0,2.0,6.0,,,4.0,1.0,2.0,,,,14.0,,15.0,2.0,4.0,48.0,32.0,5.0,8.0,,,,20.0,10.0,,1.0,,,,,,7.0,,,,,41.0,1.0,,,6.0,14.0,,,,,,3.0,,1.0,,1.0,8.0,,8.0,,,,4.0,,,17.0,,,3.0,,1.0,33.0,,,1.0,,,1.0,,3.0,1.0,14.0,,20.0,6.0,15.0,,,1.0,,3.0,3.0,,2.0,29.0,,,1.0,1.0,,4.0,,10.0,,,2.0,5.0,24.0,3.0,,,10.0,1.0,,39.0,1.0,1.0,,,,2.0,4.0,21.0,44.0,4.0,,,,,,21.0,,27.0,,,,3.0,6.0,2.0,19.0,,,5.0,8.0,,,9.0,,,5.0,,21.0,,,15.0,2.0,,8.0,1.0,2.0,9.0,,,,,,1841.0
Stamford Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,7.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,174.0,,,,,,8.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,16.0,,89.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,492.0
Stanmore,,,,17.0,17.0,,,1.0,,19.0,,,,36.0,8.0,100.0,20.0,11.0,,8.0,,,,1.0,,8.0,11.0,22.0,8.0,,43.0,,3.0,2.0,,,,,11.0,,4.0,,,,,,,,6.0,,,,,32.0,39.0,23.0,11.0,,26.0,,,,,31.0,17.0,1.0,,,,,2.0,5.0,,,4.0,4.0,,,,2.0,12.0,,,2.0,,,,,2.0,2.0,,,,,,,6.0,11.0,3.0,15.0,5.0,,4.0,,5.0,2.0,,19.0,,15.0,,,23.0,,,,34.0,21.0,,45.0,,14.0,,16.0,,,10.0,,2.0,,12.0,,2.0,,,,,19.0,50.0,,,12.0,,,,,1.0,31.0,,,,,,,,15.0,,,,,,,,,,13.0,,47.0,,2.0,42.0,6.0,5.0,,,,2.0,2.0,,,8.0,2.0,,,,4.0,,,7.0,9.0,,,3.0,10.0,,,,59.0,16.0,16.0,7.0,4.0,6.0,,4.0,21.0,,4.0,,4.0,,,83.0,47.0,,,,4.0,4.0,,17.0,16.0,,13.0,8.0,,2.0,42.0,3.0,,,6.0,,,1.0,8.0,,11.0,2.0,,,,11.0,4.0,3.0,,14.0,1.0,30.0,,7.0,76.0,42.0,5.0,7.0,,,,30.0,13.0,2.0,3.0,,,4.0,,,6.0,7.0,,11.0,6.0,,3.0,,,11.0,11.0,3.0,,,,,4.0,,2.0,,2.0,14.0,,19.0,,,22.0,2.0,,,18.0,,,,,,29.0,,,,,,2.0,,4.0,2.0,22.0,,27.0,14.0,27.0,3.0,,,,5.0,5.0,,,66.0,,,,,,11.0,,16.0,,,,9.0,39.0,8.0,,,17.0,,,5.0,3.0,,,,,4.0,11.0,30.0,56.0,11.0,,,,,,35.0,4.0,42.0,3.0,,,,38.0,,13.0,,,11.0,22.0,1.0,,,,,5.0,,31.0,14.0,,30.0,6.0,13.0,11.0,,6.0,5.0,,2.0,,,,2644.0
Star Lane,3.0,,,,,,,,,,,,,,,45.0,,,,,,1.0,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,43.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,4.0,3.0,2.0,,,,,,,1.0,,,,,,,,,8.0,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,5.0,,,3.0,,,,,6.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,3.0,,,,,,,,,,,,,,,,,2.0,,5.0,,,,,,,10.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,99.0,4.0,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,4.0,,4.0,,,,,,,,,,,,,,,5.0,438.0
Stepney Green,,,3.0,,48.0,,1.0,,,19.0,4.0,1.0,1.0,21.0,5.0,165.0,29.0,11.0,1.0,4.0,1.0,,,1.0,4.0,11.0,23.0,28.0,5.0,,29.0,11.0,1.0,1.0,,13.0,1.0,,8.0,,11.0,,,,1.0,1.0,,,4.0,,,,11.0,56.0,57.0,33.0,18.0,,1.0,,,,3.0,33.0,15.0,,,0.0,,2.0,,4.0,,,3.0,3.0,,0.0,2.0,1.0,10.0,,,0.0,,,,,1.0,2.0,,,1.0,,,,1.0,4.0,1.0,9.0,2.0,2.0,5.0,,3.0,,1.0,11.0,,16.0,1.0,,21.0,,,1.0,28.0,16.0,0.0,58.0,2.0,5.0,,11.0,,,5.0,,1.0,,8.0,3.0,1.0,13.0,,,0.0,13.0,36.0,1.0,,5.0,,,,,1.0,16.0,4.0,,2.0,2.0,,,1.0,3.0,,1.0,,1.0,1.0,2.0,2.0,,1.0,7.0,,38.0,2.0,0.0,40.0,3.0,4.0,,,1.0,1.0,1.0,0.0,,5.0,,,,,4.0,1.0,,,6.0,,,1.0,3.0,,2.0,,53.0,1.0,11.0,3.0,4.0,4.0,,2.0,17.0,,5.0,,5.0,,,164.0,65.0,,,1.0,2.0,3.0,,25.0,11.0,,8.0,49.0,,,72.0,2.0,7.0,,1.0,,,1.0,4.0,,13.0,0.0,1.0,1.0,1.0,2.0,1.0,,,8.0,1.0,43.0,1.0,6.0,55.0,23.0,2.0,4.0,,,,23.0,9.0,0.0,5.0,,,1.0,,,3.0,3.0,,1.0,4.0,3.0,1.0,,1.0,7.0,4.0,,,,,,2.0,,,,,12.0,,14.0,,,11.0,1.0,,,13.0,2.0,,1.0,,,18.0,,,0.0,,2.0,2.0,,2.0,1.0,24.0,,22.0,6.0,36.0,1.0,,1.0,,,4.0,,,124.0,,,,0.0,,4.0,,17.0,,0.0,2.0,5.0,32.0,5.0,0.0,,37.0,1.0,,2.0,2.0,1.0,1.0,1.0,,5.0,2.0,20.0,42.0,8.0,,,1.0,,,27.0,2.0,41.0,1.0,,,2.0,5.0,,7.0,,0.0,21.0,7.0,,,2.0,,,2.0,,27.0,7.0,,155.0,1.0,5.0,5.0,1.0,3.0,2.0,,2.0,,1.0,,2723.0
Stockwell,,,13.0,70.0,69.0,,4.0,1.0,,59.0,16.0,5.0,4.0,102.0,63.0,510.0,78.0,26.0,2.0,25.0,7.0,,,3.0,17.0,36.0,38.0,95.0,14.0,,163.0,58.0,6.0,5.0,,11.0,4.0,,178.0,,13.0,,,,,4.0,,,16.0,,,,46.0,134.0,136.0,67.0,56.0,,3.0,,,,13.0,112.0,82.0,,,,,11.0,,87.0,,,94.0,42.0,,2.0,10.0,12.0,50.0,,,,,,,,3.0,5.0,,,4.0,,,,6.0,21.0,6.0,54.0,11.0,8.0,11.0,,14.0,2.0,4.0,50.0,,121.0,,,117.0,,,2.0,112.0,,,163.0,10.0,23.0,,37.0,,,33.0,,4.0,,50.0,12.0,,60.0,,,,,236.0,6.0,,25.0,,,,,2.0,93.0,15.0,,9.0,10.0,,,6.0,11.0,,5.0,,3.0,4.0,8.0,10.0,,5.0,46.0,,115.0,7.0,2.0,161.0,19.0,14.0,,,2.0,4.0,5.0,2.0,,33.0,,,,,43.0,4.0,,20.0,25.0,,,6.0,13.0,,7.0,,181.0,5.0,67.0,15.0,28.0,20.0,,9.0,91.0,,9.0,,10.0,,,369.0,286.0,,,3.0,9.0,10.0,,79.0,58.0,,36.0,28.0,4.0,,185.0,14.0,27.0,,5.0,,,3.0,18.0,,36.0,1.0,3.0,6.0,4.0,8.0,,2.0,,42.0,2.0,118.0,,126.0,295.0,106.0,9.0,22.0,,,3.0,125.0,137.0,2.0,8.0,,,3.0,,,19.0,15.0,,3.0,18.0,15.0,2.0,,2.0,36.0,22.0,3.0,,,,,9.0,,1.0,,,48.0,,41.0,,,58.0,5.0,,,96.0,4.0,,5.0,,2.0,128.0,,,2.0,,15.0,5.0,,10.0,5.0,120.0,,149.0,30.0,115.0,7.0,,4.0,,18.0,,,5.0,180.0,,,2.0,,,20.0,,74.0,,,22.0,50.0,151.0,16.0,2.0,,80.0,6.0,,12.0,7.0,4.0,,3.0,,10.0,11.0,455.0,356.0,23.0,,,3.0,,,123.0,11.0,259.0,,,,7.0,23.0,4.0,46.0,,1.0,30.0,34.0,,,14.0,1.0,,11.0,,158.0,35.0,,113.0,6.0,22.0,27.0,5.0,12.0,,,4.0,,4.0,,10672.0
Stoke Newington,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,5.0,9.0,,,2.0,,,,10.0,22.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,9.0,,,,,,,,,,,,,,,,,,,,,,4.0,120.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,172.0,,,,,,12.0,,,,,,,,,,,,,,5.0,,,,3.0,,,,,23.0,,,,,,,186.0,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,42.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,5.0,,,,,1096.0
Stonebridge Park,,3.0,,8.0,8.0,,,0.0,,10.0,3.0,,,20.0,4.0,50.0,10.0,5.0,,,2.0,,,1.0,,4.0,5.0,11.0,3.0,,24.0,4.0,,1.0,,,,,5.0,,,3.0,4.0,,,,,1.0,,3.0,,6.0,9.0,15.0,18.0,10.0,6.0,2.0,,1.0,,,,16.0,9.0,,,,,,,3.0,2.0,7.0,2.0,2.0,,,,,6.0,,1.0,,,,,,1.0,1.0,,3.0,,3.0,,,,,,12.0,,,2.0,,3.0,,,12.0,,7.0,,,12.0,,,,21.0,11.0,,23.0,,,5.0,7.0,,,8.0,,1.0,,9.0,,,9.0,,5.0,,10.0,26.0,,,11.0,3.0,,2.0,2.0,,21.0,,6.0,,20.0,,1.0,4.0,4.0,0.0,,1.0,,,,,,,10.0,,23.0,1.0,,22.0,,3.0,3.0,,,,,,3.0,4.0,,,4.0,,2.0,3.0,7.0,6.0,,3.0,4.0,2.0,,1.0,3.0,,33.0,,10.0,,2.0,,,,11.0,,2.0,1.0,2.0,,,42.0,23.0,,,,3.0,2.0,,8.0,10.0,,8.0,4.0,,,21.0,1.0,5.0,,,,2.0,1.0,,,5.0,,3.0,,,,1.0,,,12.0,,15.0,,3.0,41.0,29.0,,5.0,1.0,,,15.0,7.0,,,,,,,,5.0,8.0,1.0,,,,,,,6.0,8.0,,,,,,,,,,,7.0,,9.0,7.0,,22.0,,,,11.0,,4.0,,1.0,,20.0,2.0,,,1.0,,,,2.0,1.0,11.0,,14.0,8.0,13.0,2.0,,,,2.0,2.0,,,29.0,,,,,1.0,6.0,1.0,8.0,,,2.0,4.0,20.0,3.0,,,8.0,,,4.0,1.0,,,,2.0,2.0,3.0,15.0,30.0,5.0,,,,1.0,,20.0,4.0,21.0,,1.0,2.0,15.0,,,11.0,,,5.0,14.0,,,,,,,,16.0,,,14.0,2.0,25.0,7.0,1.0,2.0,,,,0.0,,,1477.0
Stratford,184.0,25.0,56.0,405.0,498.0,74.0,20.0,6.0,,332.0,80.0,32.0,26.0,420.0,113.0,2334.0,431.0,360.0,20.0,88.0,29.0,35.0,13.0,32.0,87.0,174.0,396.0,446.0,107.0,87.0,551.0,174.0,25.0,36.0,232.0,187.0,19.0,24.0,161.0,,274.0,33.0,38.0,22.0,19.0,21.0,10.0,11.0,88.0,112.0,,177.0,221.0,809.0,1450.0,1355.0,258.0,83.0,16.0,9.0,41.0,11.0,62.0,545.0,269.0,5.0,,12.0,12.0,44.0,14.0,79.0,,119.0,57.0,59.0,36.0,11.0,55.0,31.0,186.0,100.0,22.0,9.0,,103.0,108.0,71.0,35.0,57.0,96.0,198.0,41.0,,54.0,134.0,33.0,95.0,27.0,177.0,46.0,44.0,196.0,176.0,55.0,11.0,23.0,215.0,33.0,272.0,15.0,19.0,369.0,,28.0,20.0,518.0,291.0,14.0,906.0,55.0,110.0,64.0,291.0,201.0,,116.0,47.0,52.0,17.0,155.0,62.0,17.0,236.0,54.0,93.0,7.0,247.0,677.0,29.0,76.0,104.0,285.0,,386.0,88.0,22.0,343.0,74.0,112.0,40.0,51.0,24.0,26.0,31.0,64.0,4.0,25.0,10.0,15.0,18.0,39.0,55.0,404.0,25.0,152.0,20.0,995.0,36.0,9.0,690.0,72.0,89.0,320.0,,21.0,18.0,21.0,11.0,155.0,101.0,8.0,156.0,65.0,58.0,68.0,21.0,50.0,72.0,125.0,65.0,22.0,25.0,71.0,,35.0,66.0,943.0,29.0,216.0,71.0,74.0,74.0,262.0,42.0,311.0,109.0,329.0,,238.0,,213.0,2135.0,1008.0,146.0,76.0,37.0,40.0,75.0,79.0,371.0,205.0,224.0,154.0,538.0,23.0,13.0,1003.0,41.0,127.0,32.0,28.0,,,39.0,78.0,,466.0,7.0,13.0,25.0,18.0,44.0,22.0,13.0,,159.0,17.0,650.0,15.0,115.0,1021.0,468.0,38.0,80.0,,,17.0,428.0,181.0,10.0,215.0,113.0,146.0,15.0,87.0,225.0,72.0,73.0,,15.0,72.0,58.0,13.0,22.0,26.0,131.0,99.0,18.0,10.0,88.0,,71.0,39.0,107.0,8.0,6.0,12.0,211.0,52.0,326.0,466.0,26.0,229.0,19.0,464.0,41.0,248.0,65.0,30.0,21.0,,12.0,372.0,10.0,300.0,9.0,26.0,42.0,73.0,22.0,40.0,33.0,400.0,15.0,412.0,132.0,547.0,28.0,27.0,25.0,221.0,240.0,74.0,38.0,25.0,,712.0,526.0,9.0,8.0,,90.0,,289.0,8.0,6.0,45.0,116.0,572.0,125.0,11.0,212.0,458.0,30.0,17.0,46.0,51.0,39.0,24.0,40.0,44.0,212.0,62.0,396.0,786.0,184.0,,,55.0,,,508.0,50.0,714.0,18.0,17.0,24.0,37.0,125.0,17.0,157.0,,5.0,1132.0,174.0,5.0,56.0,50.0,6.0,107.0,52.0,126.0,483.0,146.0,33.0,1078.0,34.0,108.0,116.0,20.0,86.0,53.0,23.0,56.0,,24.0,193.0,59310.0
Stratford High Street,5.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,6.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,278.0,,6.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,3.0,381.0
Stratford International,14.0,,,,,9.0,,,,,,,,,,,,,,,,5.0,2.0,,,,,,,10.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,177.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,12.0,14.0,9.0,,,,,,,7.0,14.0,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,29.0,,,15.0,,,,,27.0,,,18.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,17.0,,11.0,17.0,,,,,,,,,,,,,,,,9.0,,13.0,,,,,,,58.0,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,22.0,,,,,1222.0,34.0,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,7.0,,,13.0,,15.0,,,,,,,,,,,,,,,26.0,2288.0
